Ano;TipoCrimeN1;TipoCrimeN2;TipoCrimeN3;EscalaoEtario;NumeroIntervenientes
2017;(CP) Contra as pessoas;Contra a liberdade pessoal;Outros contra liberdade pessoal;Até 24 anos;..
2017;(CP) Contra as pessoas;Contra a liberdade pessoal;Outros contra liberdade pessoal;Menos de 16 anos;5
2017;(CP) Contra as pessoas;Contra a liberdade pessoal;Outros contra liberdade pessoal;16 a 24 anos;15
2017;(CP) Contra as pessoas;Contra a liberdade pessoal;Outros contra liberdade pessoal;25 e mais anos;208
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Violação;Até 24 anos;..
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Violação;Menos de 16 anos;4
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Violação;16 a 24 anos;45
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Violação;25 e mais anos;175
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Abuso sexual crianças/adolescentes/menores dependentes;Até 24 anos;..
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Abuso sexual crianças/adolescentes/menores dependentes;Menos de 16 anos;38
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Abuso sexual crianças/adolescentes/menores dependentes;16 a 24 anos;94
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Abuso sexual crianças/adolescentes/menores dependentes;25 e mais anos;427
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Lenocínio e pornografia de menores;Até 24 anos;..
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Lenocínio e pornografia de menores;Menos de 16 anos;9
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Lenocínio e pornografia de menores;16 a 24 anos;18
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Lenocínio e pornografia de menores;25 e mais anos;34
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Ab. sexual crianças/adolescentes/dependentes;Até 24 anos;..
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Ab. sexual crianças/adolescentes/dependentes;Menos de 16 anos;..
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Ab. sexual crianças/adolescentes/dependentes;16 a 24 anos;..
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Ab. sexual crianças/adolescentes/dependentes;25 e mais anos;..
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Outros contra liberdade e autodet. sexual;Até 24 anos;..
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Outros contra liberdade e autodet. sexual;Menos de 16 anos;43
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Outros contra liberdade e autodet. sexual;16 a 24 anos;81
2017;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Outros contra liberdade e autodet. sexual;25 e mais anos;575
2017;(CP) Contra as pessoas;Contra a honra;Difamação, calúnia e injúria;Até 24 anos;..
2017;(CP) Contra as pessoas;Contra a honra;Difamação, calúnia e injúria;Menos de 16 anos;51
2017;(CP) Contra as pessoas;Contra a honra;Difamação, calúnia e injúria;16 a 24 anos;206
2017;(CP) Contra as pessoas;Contra a honra;Difamação, calúnia e injúria;25 e mais anos;4497
2017;(CP) Contra as pessoas;Contra a honra;Contra honra p/ comunicação social;Até 24 anos;..
2017;(CP) Contra as pessoas;Contra a honra;Contra honra p/ comunicação social;Menos de 16 anos;..
2017;(CP) Contra as pessoas;Contra a honra;Contra honra p/ comunicação social;16 a 24 anos;4
2017;(CP) Contra as pessoas;Contra a honra;Contra honra p/ comunicação social;25 e mais anos;21
2017;(CP) Contra as pessoas;Contra a honra;Abuso de liberdade de Imprensa;Até 24 anos;..
2017;(CP) Contra as pessoas;Contra a honra;Abuso de liberdade de Imprensa;Menos de 16 anos;..
2017;(CP) Contra as pessoas;Contra a honra;Abuso de liberdade de Imprensa;16 a 24 anos;..
2017;(CP) Contra as pessoas;Contra a honra;Abuso de liberdade de Imprensa;25 e mais anos;..
2017;(CP) Contra as pessoas;Contra a honra;Outros contra a honra;Até 24 anos;..
2017;(CP) Contra as pessoas;Contra a honra;Outros contra a honra;Menos de 16 anos;..
2017;(CP) Contra as pessoas;Contra a honra;Outros contra a honra;16 a 24 anos;4
2017;(CP) Contra as pessoas;Contra a honra;Outros contra a honra;25 e mais anos;43
2017;(CP) Contra as pessoas;Contra reserva da vida privada;Viol. domicílio/introdução lugar vedado;Até 24 anos;..
2017;(CP) Contra as pessoas;Contra reserva da vida privada;Viol. domicílio/introdução lugar vedado;Menos de 16 anos;36
2017;(CP) Contra as pessoas;Contra reserva da vida privada;Viol. domicílio/introdução lugar vedado;16 a 24 anos;140
2017;(CP) Contra as pessoas;Contra reserva da vida privada;Viol. domicílio/introdução lugar vedado;25 e mais anos;937
2017;(CP) Contra as pessoas;Contra reserva da vida privada;Devassa vida privada/violação segredo;Até 24 anos;..
2017;(CP) Contra as pessoas;Contra reserva da vida privada;Devassa vida privada/violação segredo;Menos de 16 anos;5
2017;(CP) Contra as pessoas;Contra reserva da vida privada;Devassa vida privada/violação segredo;16 a 24 anos;12
2017;(CP) Contra as pessoas;Contra reserva da vida privada;Devassa vida privada/violação segredo;25 e mais anos;178
2017;(CP) Contra as pessoas;Contra reserva da vida privada;Devassa p/meio de informática;Até 24 anos;..
2017;(CP) Contra as pessoas;Contra reserva da vida privada;Devassa p/meio de informática;Menos de 16 anos;14
2017;(CP) Contra as pessoas;Contra reserva da vida privada;Devassa p/meio de informática;16 a 24 anos;32
2017;(CP) Contra as pessoas;Contra reserva da vida privada;Devassa p/meio de informática;25 e mais anos;85
2017;(CP) Contra as pessoas;Contra reserva da vida privada;Outros contra reserva vida privada;Até 24 anos;..
2017;(CP) Contra as pessoas;Contra reserva da vida privada;Outros contra reserva vida privada;Menos de 16 anos;..
2017;(CP) Contra as pessoas;Contra reserva da vida privada;Outros contra reserva vida privada;16 a 24 anos;18
2017;(CP) Contra as pessoas;Contra reserva da vida privada;Outros contra reserva vida privada;25 e mais anos;307
2017;(CP) Contra as pessoas;Outros contra as pessoas;Omissão de auxílio;Até 24 anos;..
2017;(CP) Contra as pessoas;Outros contra as pessoas;Omissão de auxílio;Menos de 16 anos;..
2017;(CP) Contra as pessoas;Outros contra as pessoas;Omissão de auxílio;16 a 24 anos;4
2017;(CP) Contra as pessoas;Outros contra as pessoas;Omissão de auxílio;25 e mais anos;81
2017;(CP) Contra as pessoas;Outros contra as pessoas;Outros contra as pessoas;Até 24 anos;..
2017;(CP) Contra as pessoas;Outros contra as pessoas;Outros contra as pessoas;Menos de 16 anos;8
2017;(CP) Contra as pessoas;Outros contra as pessoas;Outros contra as pessoas;16 a 24 anos;33
2017;(CP) Contra as pessoas;Outros contra as pessoas;Outros contra as pessoas;25 e mais anos;290
2017;(CP) Contra o património;Contra a propriedade;Furto/tráfico obras arte/ bens culturais;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto/tráfico obras arte/ bens culturais;Menos de 16 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto/tráfico obras arte/ bens culturais;16 a 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto/tráfico obras arte/ bens culturais;25 e mais anos;7
2017;(CP) Contra o património;Contra a propriedade;Furto de veículo motorizado;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto de veículo motorizado;Menos de 16 anos;25
2017;(CP) Contra o património;Contra a propriedade;Furto de veículo motorizado;16 a 24 anos;346
2017;(CP) Contra o património;Contra a propriedade;Furto de veículo motorizado;25 e mais anos;541
2017;(CP) Contra o património;Contra a propriedade;Furto máquinas industriais/agrícolas;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto máquinas industriais/agrícolas;Menos de 16 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto máquinas industriais/agrícolas;16 a 24 anos;8
2017;(CP) Contra o património;Contra a propriedade;Furto máquinas industriais/agrícolas;25 e mais anos;54
2017;(CP) Contra o património;Contra a propriedade;Furto de motor de embarcação;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto de motor de embarcação;Menos de 16 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto de motor de embarcação;16 a 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto de motor de embarcação;25 e mais anos;6
2017;(CP) Contra o património;Contra a propriedade;Furto combustível máq. industriais/agrícolas;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto combustível máq. industriais/agrícolas;Menos de 16 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto combustível máq. industriais/agrícolas;16 a 24 anos;9
2017;(CP) Contra o património;Contra a propriedade;Furto combustível máq. industriais/agrícolas;25 e mais anos;69
2017;(CP) Contra o património;Contra a propriedade;Furto metais não preciosos;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto metais não preciosos;Menos de 16 anos;7
2017;(CP) Contra o património;Contra a propriedade;Furto metais não preciosos;16 a 24 anos;47
2017;(CP) Contra o património;Contra a propriedade;Furto metais não preciosos;25 e mais anos;252
2017;(CP) Contra o património;Contra a propriedade;Furto animais explorações agropecuárias;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto animais explorações agropecuárias;Menos de 16 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto animais explorações agropecuárias;16 a 24 anos;12
2017;(CP) Contra o património;Contra a propriedade;Furto animais explorações agropecuárias;25 e mais anos;56
2017;(CP) Contra o património;Contra a propriedade;Furto de produtos agrícolas;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto de produtos agrícolas;Menos de 16 anos;4
2017;(CP) Contra o património;Contra a propriedade;Furto de produtos agrícolas;16 a 24 anos;43
2017;(CP) Contra o património;Contra a propriedade;Furto de produtos agrícolas;25 e mais anos;491
2017;(CP) Contra o património;Contra a propriedade;Furto em veículo motorizado;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto em veículo motorizado;Menos de 16 anos;18
2017;(CP) Contra o património;Contra a propriedade;Furto em veículo motorizado;16 a 24 anos;282
2017;(CP) Contra o património;Contra a propriedade;Furto em veículo motorizado;25 e mais anos;718
2017;(CP) Contra o património;Contra a propriedade;Furto residência c/arrombamento/escal/chaves falsas;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto residência c/arrombamento/escal/chaves falsas;Menos de 16 anos;30
2017;(CP) Contra o património;Contra a propriedade;Furto residência c/arrombamento/escal/chaves falsas;16 a 24 anos;379
2017;(CP) Contra o património;Contra a propriedade;Furto residência c/arrombamento/escal/chaves falsas;25 e mais anos;1061
2017;(CP) Contra o património;Contra a propriedade;Furto residência s/arrombamento/escal/chaves falsas;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto residência s/arrombamento/escal/chaves falsas;Menos de 16 anos;23
2017;(CP) Contra o património;Contra a propriedade;Furto residência s/arrombamento/escal/chaves falsas;16 a 24 anos;296
2017;(CP) Contra o património;Contra a propriedade;Furto residência s/arrombamento/escal/chaves falsas;25 e mais anos;1512
2017;(CP) Contra o património;Contra a propriedade;Furto em área anexa residência;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto em área anexa residência;Menos de 16 anos;16
2017;(CP) Contra o património;Contra a propriedade;Furto em área anexa residência;16 a 24 anos;87
2017;(CP) Contra o património;Contra a propriedade;Furto em área anexa residência;25 e mais anos;329
2017;(CP) Contra o património;Contra a propriedade;Furto em supermercado;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto em supermercado;Menos de 16 anos;14
2017;(CP) Contra o património;Contra a propriedade;Furto em supermercado;16 a 24 anos;529
2017;(CP) Contra o património;Contra a propriedade;Furto em supermercado;25 e mais anos;786
2017;(CP) Contra o património;Contra a propriedade;Furto ed. comerc/indus c/arrombamento/escal/chaves falsas;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto ed. comerc/indus c/arrombamento/escal/chaves falsas;Menos de 16 anos;34
2017;(CP) Contra o património;Contra a propriedade;Furto ed. comerc/indus c/arrombamento/escal/chaves falsas;16 a 24 anos;360
2017;(CP) Contra o património;Contra a propriedade;Furto ed. comerc/indus c/arrombamento/escal/chaves falsas;25 e mais anos;673
2017;(CP) Contra o património;Contra a propriedade;Furto ed. comerc/indus s/arrombamento/escal/chaves falsas;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto ed. comerc/indus s/arrombamento/escal/chaves falsas;Menos de 16 anos;75
2017;(CP) Contra o património;Contra a propriedade;Furto ed. comerc/indus s/arrombamento/escal/chaves falsas;16 a 24 anos;1558
2017;(CP) Contra o património;Contra a propriedade;Furto ed. comerc/indus s/arrombamento/escal/chaves falsas;25 e mais anos;2865
2017;(CP) Contra o património;Contra a propriedade;Furto estab. ensino c/arrombamento/escal/chaves falsas;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto estab. ensino c/arrombamento/escal/chaves falsas;Menos de 16 anos;34
2017;(CP) Contra o património;Contra a propriedade;Furto estab. ensino c/arrombamento/escal/chaves falsas;16 a 24 anos;75
2017;(CP) Contra o património;Contra a propriedade;Furto estab. ensino c/arrombamento/escal/chaves falsas;25 e mais anos;16
2017;(CP) Contra o património;Contra a propriedade;Furto outros edifícios c/arrombamento/escal/chaves falsas;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto outros edifícios c/arrombamento/escal/chaves falsas;Menos de 16 anos;8
2017;(CP) Contra o património;Contra a propriedade;Furto outros edifícios c/arrombamento/escal/chaves falsas;16 a 24 anos;94
2017;(CP) Contra o património;Contra a propriedade;Furto outros edifícios c/arrombamento/escal/chaves falsas;25 e mais anos;155
2017;(CP) Contra o património;Contra a propriedade;Furto/roubo por esticão;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto/roubo por esticão;Menos de 16 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto/roubo por esticão;16 a 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto/roubo por esticão;25 e mais anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto por carteirista;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto por carteirista;Menos de 16 anos;31
2017;(CP) Contra o património;Contra a propriedade;Furto por carteirista;16 a 24 anos;241
2017;(CP) Contra o património;Contra a propriedade;Furto por carteirista;25 e mais anos;554
2017;(CP) Contra o património;Contra a propriedade;Furto oportunidade/obj. não guardado;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Furto oportunidade/obj. não guardado;Menos de 16 anos;81
2017;(CP) Contra o património;Contra a propriedade;Furto oportunidade/obj. não guardado;16 a 24 anos;313
2017;(CP) Contra o património;Contra a propriedade;Furto oportunidade/obj. não guardado;25 e mais anos;935
2017;(CP) Contra o património;Contra a propriedade;Outros furtos;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Outros furtos;Menos de 16 anos;57
2017;(CP) Contra o património;Contra a propriedade;Outros furtos;16 a 24 anos;191
2017;(CP) Contra o património;Contra a propriedade;Outros furtos;25 e mais anos;1355
2017;(CP) Contra o património;Contra a propriedade;Roubo por esticão;Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Roubo por esticão;Menos de 16 anos;33
2017;(CP) Contra o património;Contra a propriedade;Roubo por esticão;16 a 24 anos;210
2017;(CP) Contra o património;Contra a propriedade;Roubo por esticão;25 e mais anos;373
2017;(CP) Contra o património;Contra a propriedade;Roubo via pública (s/ esticão);Até 24 anos;..
2017;(CP) Contra o património;Contra a propriedade;Roubo via pública (s/ esticão);Menos de 16 anos;200
2017;(CP) Contra o património;Contra a propriedade;Roubo via pública (s/ esticão);16 a 24 anos;1165
2017;(CP) Contra o património;Contra a propriedade;Roubo via pública (s/ esticão);25 e mais anos;825
